Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BAJAUTOFIN,EQ,16 06 2004,83.05,84,84.75,83.55,83.8,83.8,84.11,2355,198067.55,,1864,79.15
BAJAUTOFIN,EQ,17 06 2004,83.8,84.1,85,83.5,85,85,84.66,3734,316105.45,,3482,93.25
BAJAUTOFIN,EQ,18 06 2004,85,85,85.75,84.55,85.7,85.4,85.06,7127,606239.55,,6181,86.73
BAJAUTOFIN,EQ,21 06 2004,85.4,84.05,86,83.85,83.85,84.15,85.22,10117,862126.6,,9805,96.92
BAJAUTOFIN,EQ,22 06 2004,84.15,84.95,85,83.55,84,84,84.17,2665,224310.1,,2540,95.31
BAJAUTOFIN,EQ,23 06 2004,84,84.45,84.45,83.5,83.5,83.65,83.87,2725,228544.8,,2723,99.93
BAJAUTOFIN,EQ,24 06 2004,83.65,82,84.25,82,82.5,82.65,83,8760,727074.6,,8428,96.21
BAJAUTOFIN,EQ,25 06 2004,82.65,82.6,84.4,82.6,84.1,84.1,83.85,2122,177920.25,,2035,95.9
BAJAUTOFIN,EQ,28 06 2004,84.1,84.5,85,84,84.8,84.75,84.72,6642,562713.95,,6547,98.57
BAJAUTOFIN,EQ,29 06 2004,84.75,84.55,86.9,84.55,86,86,86.16,2872,247460.75,,2757,96
BAJAUTOFIN,EQ,30 06 2004,86,86,87,85.15,86.4,86.05,86.4,5860,506327.9,,5550,94.71
BAJAUTOFIN,EQ,01 07 2004,86.05,86,86.75,83.2,86.7,86.45,85.72,7156,613408.15,,2707,37.83
BAJAUTOFIN,EQ,02 07 2004,86.45,86.05,87,86,87,86.65,86.38,1710,147706.8,,1550,90.64
BAJAUTOFIN,EQ,05 07 2004,86.65,86.75,87.8,86.5,87.1,87.3,87.16,2400,209184.15,,2200,91.67
BAJAUTOFIN,EQ,06 07 2004,87.3,87.85,91,87,90.2,90.6,89.58,17066,1528803.3,,14890,87.25
BAJAUTOFIN,EQ,07 07 2004,90.6,90.25,90.6,89,89.4,89.8,89.96,9676,870463.25,,8931,92.3
BAJAUTOFIN,EQ,08 07 2004,89.8,88.1,91.9,86.15,86.15,86.15,87.83,5135,451008.75,,3325,64.75
BAJAUTOFIN,EQ,09 07 2004,86.15,88.6,88.6,86.9,87,87.25,87.55,4048,354402.4,,3630,89.67
BAJAUTOFIN,EQ,12 07 2004,87.25,87.8,89.5,87.8,89,88.9,88.91,4064,361350.4,,3569,87.82
BAJAUTOFIN,EQ,13 07 2004,88.9,89.85,91,89.05,89.7,90.7,90.35,6368,575348.1,,5353,84.06
BAJAUTOFIN,EQ,14 07 2004,90.7,91.5,91.8,90,91.45,91.25,90.92,26867,2442680.8,,22734,84.62
BAJAUTOFIN,EQ,15 07 2004,91.25,84,85,83.25,84.7,83.7,84.17,5429,456956.25,,3688,67.93
BAJAUTOFIN,EQ,16 07 2004,83.7,84,85,83,84,84.15,84.01,7780,653629.75,,5915,76.03
BAJAUTOFIN,EQ,19 07 2004,84.15,92,92,83.7,84.55,84.55,84.81,9358,793668.8,,8356,89.29
BAJAUTOFIN,EQ,20 07 2004,84.55,84,84.9,83.8,84,84.05,84.22,5403,455048.3,,4951,91.63
BAJAUTOFIN,EQ,21 07 2004,84.05,84.95,85.6,83.9,85.6,84.95,84.52,12571,1062558.8,,11026,87.71
BAJAUTOFIN,EQ,22 07 2004,84.95,84.05,85.65,84.05,85,85,84.97,4607,391466.3,,3405,73.91
BAJAUTOFIN,EQ,23 07 2004,85,85.1,85.75,84.55,85.6,85.4,85.03,3163,268955.8,,2267,71.67
BAJAUTOFIN,EQ,26 07 2004,85.4,87,92.5,85,85.5,85.45,85.54,7651,654493.75,,7225,94.43
BAJAUTOFIN,EQ,27 07 2004,85.45,85,85,84.5,84.8,84.95,84.89,3757,318925.15,,3511,93.45
BAJAUTOFIN,EQ,28 07 2004,84.95,84.5,86.4,84.5,84.5,84.6,85.14,6932,590158.35,,6260,90.31
BAJAUTOFIN,EQ,29 07 2004,84.6,84.05,86.5,84.05,86.5,85.95,85.23,5976,509349.1,,5618,94.01
BAJAUTOFIN,EQ,30 07 2004,85.95,85.9,86.5,84.7,85.3,85.55,85.59,8871,759263.9,,7415,83.59
BAJAUTOFIN,EQ,02 08 2004,85.55,86.95,87.9,86.25,87.9,87.15,87.03,5174,450295.9,,4888,94.47
BAJAUTOFIN,EQ,03 08 2004,87.15,88,89.15,87,88.5,88,88.61,8253,731284.9,,7678,93.03
BAJAUTOFIN,EQ,04 08 2004,88,87.2,88.5,86.5,88,88,87.33,5295,462397.1,,4390,82.91
BAJAUTOFIN,EQ,05 08 2004,88,87.3,88.9,87.05,87.6,87.55,87.84,4347,381837.05,,4025,92.59
BAJAUTOFIN,EQ,06 08 2004,87.55,86.5,87.6,86.5,87.2,87.15,87.04,1949,169647.75,,1736,89.07
BAJAUTOFIN,EQ,09 08 2004,87.15,87.1,95.5,87.05,93.2,93.25,92.81,42052,3902722.85,,17430,41.45
BAJAUTOFIN,EQ,10 08 2004,93.25,93,94.25,90.3,92.2,92.05,92.4,18362,1696635,,13841,75.38
BAJAUTOFIN,EQ,11 08 2004,92.05,91,92.25,88,88,89.05,90.46,16600,1501604.35,,15612,94.05
BAJAUTOFIN,EQ,12 08 2004,89.05,89.1,90.85,88.15,89.5,89.3,89.43,4543,406265.9,,4147,91.28
BAJAUTOFIN,EQ,13 08 2004,89.3,90,90,88.25,89.5,89.75,89.46,12364,1106094.85,,11914,96.36
BAJAUTOFIN,EQ,16 08 2004,89.75,88.1,90.85,88.05,88.3,88.85,88.4,829,73284.75,,700,84.44
BAJAUTOFIN,EQ,17 08 2004,88.85,86.55,90,86.55,88.3,88.3,88.83,3752,333280.75,,3701,98.64
BAJAUTOFIN,EQ,18 08 2004,88.3,89.1,89.3,88.25,88.25,88.35,88.61,1647,145946.45,,1536,93.26
BAJAUTOFIN,EQ,19 08 2004,88.35,90,90,88.3,89.8,89.45,89.17,3775,336615.75,,3600,95.36
BAJAUTOFIN,EQ,20 08 2004,89.45,88,89,88,88.5,88.5,88.63,2650,234867.5,,2635,99.43
BAJAUTOFIN,EQ,23 08 2004,88.5,88.5,88.5,88,88,88.05,88.08,5132,452043.25,,5107,99.51
BAJAUTOFIN,EQ,24 08 2004,88.05,87.75,88.7,87.75,88.05,88.05,88.1,2394,210919.75,,2206,92.15
BAJAUTOFIN,EQ,25 08 2004,88.05,87.9,88.05,87.15,87.15,87.45,87.7,18121,1589216.25,,17761,98.01
BAJAUTOFIN,EQ,26 08 2004,87.45,89.5,89.5,88,88.5,88.5,88.82,3975,353058.5,,3775,94.97
BAJAUTOFIN,EQ,27 08 2004,88.5,88.5,89.5,87.4,89,88.8,88.53,2502,221512.95,,1951,77.98
BAJAUTOFIN,EQ,30 08 2004,88.8,89,90,88.25,89.8,89.6,88.67,2526,223985.1,,2156,85.35
BAJAUTOFIN,EQ,31 08 2004,89.6,91.5,91.5,89.5,90.5,90.5,89.99,4229,380575.1,,3954,93.5
BAJAUTOFIN,EQ,01 09 2004,90.5,90,94.85,90,91.4,91.7,93.32,14948,1394888.25,,9936,66.47
BAJAUTOFIN,EQ,02 09 2004,91.7,92,92.6,90.55,91,91,91.28,4020,366946.75,,3570,88.81
BAJAUTOFIN,EQ,03 09 2004,91,92.5,92.5,91.15,92,91.85,91.67,1612,147772.5,,1412,87.59
BAJAUTOFIN,EQ,06 09 2004,91.85,92,92.9,90.25,92,92,91.96,8860,814753.95,,8705,98.25
BAJAUTOFIN,EQ,07 09 2004,92,91.25,101,91.05,100,99.8,98.89,112562,11131442.15,,42092,37.39
BAJAUTOFIN,EQ,08 09 2004,99.8,101,102.5,97,97,98.4,100.49,65998,6632387.9,,35320,53.52
BAJAUTOFIN,EQ,09 09 2004,98.4,97.5,99.9,93.25,95.5,96.05,96.53,14914,1439718.9,,9356,62.73
BAJAUTOFIN,EQ,10 09 2004,96.05,91,99.95,91,99.95,99,97.6,42701,4167604.45,,31370,73.46
BAJAUTOFIN,EQ,13 09 2004,99,101,103.6,96.35,96.5,97.3,100.2,32095,3215941.9,,23296,72.58
BAJAUTOFIN,EQ,14 09 2004,97.3,98,100.45,94,96,96.4,97.09,12183,1182838.5,,9249,75.92
BAJAUTOFIN,EQ,15 09 2004,96.4,96.8,97.95,93.6,94.5,94.75,95.33,11108,1058938,,9159,82.45
BAJAUTOFIN,EQ,16 09 2004,94.75,96.4,96.4,94.05,96.35,95.55,95.63,6459,617698.45,,4839,74.92
BAJAUTOFIN,EQ,17 09 2004,95.55,96.35,96.35,94,94.5,94.2,94.42,11589,1094263,,9100,78.52
BAJAUTOFIN,EQ,20 09 2004,94.2,95,95.9,93.7,95.65,95.35,94.7,9790,927112.65,,7961,81.32
BAJAUTOFIN,EQ,21 09 2004,95.35,94.55,95.75,94.5,94.75,94.8,94.86,6206,588673.95,,4469,72.01
BAJAUTOFIN,EQ,22 09 2004,94.8,96,96,94,94.1,94.3,94.54,5431,513444,,4631,85.27
BAJAUTOFIN,EQ,23 09 2004,94.3,93.55,94.75,93.45,94,94.2,94.13,5515,519111.15,,3460,62.74
BAJAUTOFIN,EQ,24 09 2004,94.2,94.7,95.5,94.15,95.5,94.9,94.73,5356,507392.45,,4629,86.43
BAJAUTOFIN,EQ,27 09 2004,94.9,94,98,94,98,97.3,95.76,8517,815623.65,,7307,85.79
BAJAUTOFIN,EQ,28 09 2004,97.3,96.9,100.4,96.1,99.1,99.95,99.16,30415,3015878.7,,27380,90.02
BAJAUTOFIN,EQ,29 09 2004,99.95,101,102.95,99,101.6,101.7,100.94,54001,5450873.85,,49417,91.51
BAJAUTOFIN,EQ,30 09 2004,101.7,102.9,105.45,100.3,105.45,104.65,103.43,42529,4398986.95,,35584,83.67
BAJAUTOFIN,EQ,01 10 2004,104.65,104,111.9,102.5,110.4,110.95,108.29,70129,7594129.3,,50962,72.67
BAJAUTOFIN,EQ,04 10 2004,110.95,110.9,118.25,110.9,116,116.85,114.75,70261,8062425.15,,50589,72
BAJAUTOFIN,EQ,05 10 2004,116.85,119,119.7,115,118.4,118.75,116.76,44719,5221599.05,,35326,79
BAJAUTOFIN,EQ,06 10 2004,118.75,121,123,116.5,116.5,117.85,120.39,32886,3959255.7,,23544,71.59
BAJAUTOFIN,EQ,07 10 2004,117.85,118.5,119.5,116,117,116.65,117.16,10675,1250705.8,,7811,73.17
BAJAUTOFIN,EQ,08 10 2004,116.65,116.3,117.4,112.5,115.2,114.85,114.63,32111,3680809.2,,30253,94.21
BAJAUTOFIN,EQ,09 10 2004,114.85,113.6,115.3,113,114.2,114.75,114.39,8736,999299,,7207,82.5
BAJAUTOFIN,EQ,11 10 2004,114.75,112.7,118.5,112.7,117.5,117.5,117.06,16474,1928426.45,,14004,85.01
BAJAUTOFIN,EQ,12 10 2004,117.5,118.9,120,114.8,117.5,116.4,116.06,13733,1593912.55,,10950,79.73
BAJAUTOFIN,EQ,14 10 2004,116.4,115,117.5,112,117,114.95,113.91,6671,759924.25,,3951,59.23
BAJAUTOFIN,EQ,15 10 2004,114.95,115,115,112.6,113.3,113.1,113.87,4142,471634.75,,3250,78.46
BAJAUTOFIN,EQ,18 10 2004,113.1,115.8,115.8,112.5,112.5,112.75,113.64,4863,552654.35,,4227,86.92
BAJAUTOFIN,EQ,19 10 2004,112.75,112.3,116,112.25,115.5,115.05,114.05,7683,876230.35,,6520,84.86
BAJAUTOFIN,EQ,20 10 2004,115.05,115.5,119.4,115.5,119,119,118.42,20441,2420720.55,,16498,80.71
BAJAUTOFIN,EQ,21 10 2004,119,116.05,120.75,116.05,119,118.35,118.46,17107,2026551.5,,8248,48.21
BAJAUTOFIN,EQ,25 10 2004,118.35,118.85,118.85,112.5,112.5,113.3,114.29,2772,316800.85,,1832,66.09
BAJAUTOFIN,EQ,26 10 2004,113.3,112.15,113.9,112,112.75,113.1,113.13,2424,274215.8,,1997,82.38
BAJAUTOFIN,EQ,27 10 2004,113.1,114,115.5,112.55,114,113.8,113.32,12477,1413866.6,,11747,94.15
BAJAUTOFIN,EQ,28 10 2004,113.8,112.55,114,111.15,111.15,111.75,112.53,4358,490415.15,,3398,77.97
BAJAUTOFIN,EQ,29 10 2004,111.75,114,114,110.75,111.5,111.35,111.65,3769,420803.6,,3485,92.46
BAJAUTOFIN,EQ,01 11 2004,111.35,111,114,108,110,109.3,110.61,9240,1022041.15,,8902,96.34
BAJAUTOFIN,EQ,02 11 2004,109.3,112,112,108,109.1,108.85,109.03,8447,920954.85,,6048,71.6
BAJAUTOFIN,EQ,03 11 2004,108.85,110,112,107.5,108.5,108.55,108.44,11332,1228893.85,,10181,89.84
BAJAUTOFIN,EQ,04 11 2004,108.55,109,111.7,109,110,110.05,110.25,6318,696539.4,,4344,68.76
BAJAUTOFIN,EQ,05 11 2004,110.05,109,110.45,108.6,109,109,109.37,2560,279991.75,,2060,80.47
BAJAUTOFIN,EQ,08 11 2004,109,108.1,109.4,107.2,107.65,108.05,108.27,4817,521524.6,,4240,88.02
BAJAUTOFIN,EQ,09 11 2004,108.05,108,108.5,107.4,107.65,107.65,107.82,2530,272791.7,,2095,82.81
BAJAUTOFIN,EQ,10 11 2004,107.65,107.2,109,107,107.95,107.95,107.69,4073,438641.3,,3162,77.63
BAJAUTOFIN,EQ,11 11 2004,107.95,110.85,124.9,108.4,122.45,123.6,121.61,232835,28315170.5,,59369,25.5
BAJAUTOFIN,EQ,12 11 2004,123.6,126,132.4,121.55,129,129.1,128.36,145791,18714231,,63671,43.67
BAJAUTOFIN,EQ,16 11 2004,129.1,133,134.5,123,123.05,124.55,130.63,241530,31549959.9,,96324,39.88
BAJAUTOFIN,EQ,17 11 2004,124.55,125.65,127.75,123.5,124,124.25,125.72,34093,4286115,,16236,47.62
BAJAUTOFIN,EQ,18 11 2004,124.25,127,129.9,122,122.5,122.6,123.68,15483,1914938.7,,9849,63.61
BAJAUTOFIN,EQ,19 11 2004,122.6,124,132.5,123,128.7,130.5,128.79,89684,11550272.3,,61065,68.09
BAJAUTOFIN,EQ,22 11 2004,130.5,127,132,127,128,129.75,130.55,24137,3151045.4,,15479,64.13
BAJAUTOFIN,EQ,23 11 2004,129.75,131.75,132,128.15,130.4,129.75,130.57,19618,2561534.3,,15764,80.35
BAJAUTOFIN,EQ,24 11 2004,129.75,130.4,134.8,130.4,133.15,132.8,132.13,27256,3601431.45,,23749,87.13
BAJAUTOFIN,EQ,25 11 2004,132.8,131.9,133.85,129,129.1,129.2,131.83,15669,2065594.3,,10960,69.95
BAJAUTOFIN,EQ,29 11 2004,129.2,131.1,133,129.05,130,130,131.28,11099,1457087.75,,8600,77.48
BAJAUTOFIN,EQ,30 11 2004,130,130.1,132,127.5,132,130.2,129.45,20284,2625847.5,,15115,74.52
BAJAUTOFIN,EQ,01 12 2004,130.2,129,134.6,128,134,133.35,132.05,21222,2802459.05,,16606,78.25
BAJAUTOFIN,EQ,02 12 2004,133.35,131,133,127.2,127.55,128,129.51,10459,1354494.8,,7668,73.31
BAJAUTOFIN,EQ,03 12 2004,128,130.15,130.15,127,127.25,127.25,127.4,5961,759430.45,,5086,85.32
BAJAUTOFIN,EQ,06 12 2004,127.25,130,130,123.1,127.5,126,125.05,17480,2185842.2,,11963,68.44
BAJAUTOFIN,EQ,07 12 2004,126,129.65,129.65,125.1,128,126.7,126.38,6359,803656.5,,4816,75.74
BAJAUTOFIN,EQ,08 12 2004,126.7,127,129,125.55,128,128.25,127.54,9007,1148790.9,,6281,69.73
BAJAUTOFIN,EQ,09 12 2004,128.25,128.5,128.5,125.1,126.5,126.4,126.47,14580,1843997.95,,12769,87.58
BAJAUTOFIN,EQ,10 12 2004,126.4,126.05,127,123.7,124.85,124.35,125.51,17769,2230158,,11513,64.79
BAJAUTOFIN,EQ,13 12 2004,124.35,125,125.95,123.95,125.95,124.7,124.51,17243,2146859.5,,14152,82.07
BAJAUTOFIN,EQ,14 12 2004,124.7,126.5,128.25,126.5,126.6,126.8,127.15,11125,1414573.25,,9595,86.25
BAJAUTOFIN,EQ,15 12 2004,126.8,125.5,128.4,124.65,125.05,125.1,125.83,4007,504204.35,,3226,80.51
BAJAUTOFIN,EQ,16 12 2004,125.1,127.8,128.75,125.2,127.1,127.2,127.09,6416,815406.75,,5340,83.23
BAJAUTOFIN,EQ,17 12 2004,127.2,126,128.8,120,127,128.05,126.38,10752,1358882.15,,7479,69.56
BAJAUTOFIN,EQ,20 12 2004,128.05,128.5,133,125.05,131,130.3,129.63,45002,5833413.75,,34857,77.46
BAJAUTOFIN,EQ,21 12 2004,130.3,133.9,134,128.05,128.1,128.3,129.79,13437,1744026.4,,8311,61.85
BAJAUTOFIN,EQ,22 12 2004,128.3,129.5,133.9,129,133.9,132.2,131.01,38805,5084012.9,,35293,90.95
BAJAUTOFIN,EQ,23 12 2004,132.2,133.4,133.4,131,133,132.65,132.12,9821,1297552.3,,7985,81.31
BAJAUTOFIN,EQ,24 12 2004,132.65,132,135.7,132,134.05,133.3,134.19,27038,3628334.1,,18513,68.47
BAJAUTOFIN,EQ,27 12 2004,133.3,134.25,134.9,131.75,134,133.75,133.5,19666,2625506.95,,17131,87.11
BAJAUTOFIN,EQ,28 12 2004,133.75,135.45,135.5,133.5,134.8,134.2,134.26,7771,1043355.65,,7042,90.62
BAJAUTOFIN,EQ,29 12 2004,134.2,135,137,122.1,133,133,133.79,9118,1219854.3,,7608,83.44
BAJAUTOFIN,EQ,30 12 2004,133,131,134.7,128,128.1,128.7,130.96,12224,1600807.25,,10262,83.95
BAJAUTOFIN,EQ,31 12 2004,128.7,130,132,129,129.55,129.3,130.17,11270,1467063.5,,10155,90.11
BAJAUTOFIN,EQ,03 01 2005,129.3,129.5,131.9,127.6,128.2,129.1,129.67,17447,2262393.95,,14166,81.19
BAJAUTOFIN,EQ,04 01 2005,129.1,130,130.9,128,128,128,128.78,15100,1944540,,14450,95.7
BAJAUTOFIN,EQ,05 01 2005,128,127,129,121.05,124.2,124.85,126.23,10481,1323068.25,,9671,92.27
BAJAUTOFIN,EQ,06 01 2005,124.85,122.05,126,122,123.15,122.5,123.74,3284,406351.55,,2659,80.97
BAJAUTOFIN,EQ,07 01 2005,122.5,125.95,126,121.3,123.5,124.5,123.93,6677,827493.45,,5911,88.53
BAJAUTOFIN,EQ,10 01 2005,124.5,125.85,129,125.1,125.5,126.05,126.9,2629,333630.35,,1595,60.67
BAJAUTOFIN,EQ,11 01 2005,126.05,125.3,125.9,120,121.7,120.95,121.82,20360,2480155.25,,19400,95.28
BAJAUTOFIN,EQ,12 01 2005,120.95,124,124,119,119,120.1,121.46,16581,2013909.95,,16096,97.07
BAJAUTOFIN,EQ,13 01 2005,120.1,121.1,124,118.15,124,121.3,120.4,5214,627758.05,,3500,67.13
BAJAUTOFIN,EQ,14 01 2005,121.3,121,124,120,122.75,121.4,121.5,3380,410664.85,,2440,72.19
BAJAUTOFIN,EQ,17 01 2005,121.4,120,123.85,120,120.15,121.4,120.72,65605,7919754.75,,63220,96.36
BAJAUTOFIN,EQ,18 01 2005,121.4,125,129.45,121.45,125.35,127.9,125.22,12595,1577113,,7699,61.13
BAJAUTOFIN,EQ,19 01 2005,127.9,129.95,137.9,127,133.5,133.55,134.49,36707,4936557.55,,24275,66.13
BAJAUTOFIN,EQ,20 01 2005,133.55,133,133,127.4,127.65,127.7,130.71,6018,786611.95,,5068,84.21
BAJAUTOFIN,EQ,24 01 2005,127.7,131,131,127,127.6,127.25,129.22,10613,1371416.75,,9235,87.02
BAJAUTOFIN,EQ,25 01 2005,127.25,129.85,131.4,127.75,130.65,129.9,129.26,3919,506569.25,,2546,64.97
BAJAUTOFIN,EQ,27 01 2005,129.9,130,134,126.1,132.85,133.85,131.33,20129,2643491.7,,14890,73.97
BAJAUTOFIN,EQ,28 01 2005,133.85,134.8,135,132,133.9,134,134.26,11765,1579517.95,,9223,78.39
BAJAUTOFIN,EQ,31 01 2005,134,127,135.5,127,135.5,135.05,134.79,14086,1898611.55,,12701,90.17
BAJAUTOFIN,EQ,01 02 2005,135.05,136.45,136.45,133.1,135.5,135.2,135.12,6670,901251.25,,5191,77.83
BAJAUTOFIN,EQ,02 02 2005,135.2,135.8,136.7,135.15,136,135.7,135.97,6991,950575.9,,5796,82.91
BAJAUTOFIN,EQ,03 02 2005,135.7,136.45,137.8,135.1,136.5,135.75,136.22,10290,1401738.8,,8270,80.37
BAJAUTOFIN,EQ,04 02 2005,135.75,135,136.05,135,135.5,135.8,135.59,3969,538151.4,,3297,83.07
BAJAUTOFIN,EQ,07 02 2005,135.8,135.5,136.75,134.25,135,135,135.3,10024,1356276.4,,9312,92.9
BAJAUTOFIN,EQ,08 02 2005,135,136.45,136.45,135.2,135.55,135.85,135.83,4750,645203.9,,4420,93.05
BAJAUTOFIN,EQ,09 02 2005,135.85,135.25,140,134.8,135.5,135.8,136.93,24693,3381122,,18927,76.65
BAJAUTOFIN,EQ,10 02 2005,135.8,138.8,138.8,135.15,135.95,135.85,135.98,7680,1044364.05,,6980,90.89
BAJAUTOFIN,EQ,11 02 2005,135.85,135.9,143.9,135.75,142,140.6,140.69,18784,2642673.6,,12695,67.58
BAJAUTOFIN,EQ,14 02 2005,140.6,140.25,143.9,140,140,141,141.96,9566,1357960.05,,7526,78.67
BAJAUTOFIN,EQ,15 02 2005,141,142.15,143.45,139.1,143.45,142.9,141.37,12623,1784546.65,,10166,80.54
BAJAUTOFIN,EQ,16 02 2005,142.9,143.5,149,143.5,147.1,146.9,146.82,22235,3264611.8,,17730,79.74
BAJAUTOFIN,EQ,17 02 2005,146.9,143,146,143,144,144.35,144.8,10379,1502918.9,,8366,80.61
BAJAUTOFIN,EQ,18 02 2005,144.35,144,144.55,141,142.7,141.35,143.16,2964,424324.3,,2500,84.35
BAJAUTOFIN,EQ,21 02 2005,141.35,143,144.9,141.15,141.75,141.6,142.74,5777,824608.15,,4131,71.51
BAJAUTOFIN,EQ,22 02 2005,141.6,143.55,152.9,141.25,152.25,151.65,145.66,52803,7691255.85,,47329,89.63
BAJAUTOFIN,EQ,23 02 2005,151.65,153.85,162.85,152,161.35,160.75,156.13,108446,16931704.55,,88475,81.58
BAJAUTOFIN,EQ,24 02 2005,160.75,158.45,167.4,158.45,165.15,165.4,165.03,54982,9073617.65,,40327,73.35
BAJAUTOFIN,EQ,25 02 2005,165.4,172,172,160,165.1,165.05,164.76,20167,3322689.3,,13450,66.69
BAJAUTOFIN,EQ,28 02 2005,165.05,160.2,165,156.05,158,157.8,160.99,15742,2534233.8,,12897,81.93
BAJAUTOFIN,EQ,01 03 2005,157.8,150.05,160,150.05,158,159.3,158.21,6884,1089106.25,,5169,75.09
BAJAUTOFIN,EQ,02 03 2005,159.3,158,159,156,156.15,156.2,157.06,9044,1420427.25,,6715,74.25
BAJAUTOFIN,EQ,03 03 2005,156.2,156.15,159,156.1,157.65,157.65,157.79,4130,651685.85,,2678,64.84
BAJAUTOFIN,EQ,04 03 2005,157.65,159.9,159.9,157.05,158.45,158.25,158.03,4502,711431.35,,3851,85.54
BAJAUTOFIN,EQ,07 03 2005,158.25,158.5,167,158.5,164,161.9,163.18,12738,2078524.05,,10959,86.03
BAJAUTOFIN,EQ,08 03 2005,161.9,157.9,162.65,157.9,161,161,161,6772,1090263.6,,5551,81.97
BAJAUTOFIN,EQ,09 03 2005,161,163.2,165,158.35,161,160.45,160.96,10905,1755313.35,,8580,78.68
BAJAUTOFIN,EQ,10 03 2005,160.45,161.25,161.5,158.15,161.5,160.95,160.09,5430,869312.75,,4174,76.87
BAJAUTOFIN,EQ,11 03 2005,160.95,161.9,170.9,158.05,168,168.05,165.78,29604,4907806.95,,21972,74.22
BAJAUTOFIN,EQ,14 03 2005,168.05,173,176.75,168,170,170.8,172.48,21560,3718664,,12355,57.31
BAJAUTOFIN,EQ,15 03 2005,170.8,173,174.75,168.1,170,170.05,172.2,9615,1655713.35,,4534,47.16
BAJAUTOFIN,EQ,16 03 2005,170.05,174,175.05,171.75,172.05,172.3,174.4,15593,2719369.15,,13644,87.5
BAJAUTOFIN,EQ,17 03 2005,172.3,171,173.2,169,170,170.55,170.92,4257,727607.75,,3389,79.61
BAJAUTOFIN,EQ,18 03 2005,170.55,166.1,169.3,163.55,164.55,165.75,164.94,5719,943310.1,,4452,77.85
BAJAUTOFIN,EQ,21 03 2005,165.75,167,167,162.1,162.1,162.45,163.38,2157,352416.8,,1895,87.85
BAJAUTOFIN,EQ,22 03 2005,162.45,164,164,158.3,159.1,159.55,159.87,5605,896052.55,,4456,79.5
BAJAUTOFIN,EQ,23 03 2005,159.55,163.35,163.35,156.65,158.65,157.45,158.54,5778,916068.25,,4775,82.64
BAJAUTOFIN,EQ,24 03 2005,157.45,157.5,161.4,157.5,160.95,160.8,158.35,1996,316064.95,,1777,89.03
BAJAUTOFIN,EQ,28 03 2005,160.8,160,166,160,165,164.05,163.83,1887,309152.95,,1673,88.66
BAJAUTOFIN,EQ,29 03 2005,164.05,160.05,164,160,163.9,162.25,161.65,5056,817284.35,,3545,70.11
BAJAUTOFIN,EQ,30 03 2005,162.25,164,170,162,168.7,169.3,167.94,5444,914287.1,,3446,63.3
BAJAUTOFIN,EQ,31 03 2005,169.3,169,169,166.1,167.4,167,167.29,1471,246081.1,,1359,92.39
BAJAUTOFIN,EQ,01 04 2005,167,168.5,172,168.5,169,169.85,169.92,2045,347491.1,,1490,72.86
BAJAUTOFIN,EQ,04 04 2005,169.85,169,171,169,170.1,169.95,169.85,3900,662409,,3519,90.23
BAJAUTOFIN,EQ,05 04 2005,169.95,168,172.7,167.9,168.7,169.4,169.23,2399,405975.9,,2063,85.99
BAJAUTOFIN,EQ,06 04 2005,169.4,174.7,174.7,164.1,166,167.35,167.26,14123,2362146.6,,11108,78.65
BAJAUTOFIN,EQ,07 04 2005,167.35,169,169.55,166.25,166.25,166.7,167.77,1394,233869.3,,1181,84.72
BAJAUTOFIN,EQ,08 04 2005,166.7,169.6,173.5,168.75,173,171.35,170.46,16380,2792052.9,,14057,85.82
BAJAUTOFIN,EQ,11 04 2005,171.35,169,175,169,172,172.15,172.53,5972,1030323.35,,5397,90.37
BAJAUTOFIN,EQ,12 04 2005,172.15,171.1,181,171.05,178.05,178.85,177.6,14735,2616996.75,,9223,62.59
BAJAUTOFIN,EQ,13 04 2005,178.85,177,181.95,175,179,177.25,179.39,5291,949144.6,,4022,76.02
BAJAUTOFIN,EQ,15 04 2005,177.25,175.05,176.9,172,174.7,172.95,173.43,4847,840598.2,,4764,98.29
BAJAUTOFIN,EQ,18 04 2005,172.95,169.1,172.9,168,168,168.15,169.85,23804,4043021.4,,23224,97.56
BAJAUTOFIN,EQ,19 04 2005,168.15,174,174,168,169,169.05,169.59,4146,703124.8,,3145,75.86
BAJAUTOFIN,EQ,20 04 2005,169.05,168.3,172,168.3,172,170.8,169.65,4947,839245.1,,4287,86.66
BAJAUTOFIN,EQ,21 04 2005,170.8,170,176.5,170,176.4,175.95,173.87,6482,1127045.05,,4836,74.61
BAJAUTOFIN,EQ,22 04 2005,175.95,180,185.7,179.75,180.4,180.45,182.19,8172,1488833.95,,6655,81.44
BAJAUTOFIN,EQ,25 04 2005,180.45,185,185,180,181.75,181.75,180.58,5082,917713.05,,4586,90.24
BAJAUTOFIN,EQ,26 04 2005,181.75,181.3,185,180,185,184.05,182.66,6420,1172694.75,,5440,84.74
BAJAUTOFIN,EQ,27 04 2005,184.05,180,189,180,186.85,185.9,187.44,6915,1296153.3,,5030,72.74
BAJAUTOFIN,EQ,28 04 2005,185.9,185,187,185,186,185.8,185.52,2771,514070.5,,2247,81.09
